Publishing_Year;Book_Name;Author;Language_Code;Author_Rating;Book_Average_Rating;Book_Ratings_Count;Gross_sales/ Bruttoumsatz;Publisher_Revenue;Publisher;Verfilmt;Genre_standardized
2024.0;Llamas de fuego;Javier Castillo;es;Intermediate;3.53;19100.0;900000.0;400000.0;Gallimard;Nein;Thriller
2016.0;Zuleikha Opens Her Eyes;Guzel Yakhina;ru;Novice;4.4;17515.0;2500000.0;1200000.0;Planeta;Ja;Historical Fiction
2017.0;El día que se perdió el amor;Javier Castillo;es;Intermediate;3.5;19100.0;2800000.0;1100000.0;AST (Russia);Nein;Thriller
2018.0;Boy Swallows Universe;Trent Dalton;en;Intermediate;4.34;94100.0;3500000.0;1600000.0;Suma (Planeta);Ja;Fiction
2019.0;La cara norte del corazón;Dolores Redondo;es;Intermediate;4.1;10700.0;1800000.0;14700000.0;HarperCollins Australia;ja;Crime
2014.0;Big Little Lies;Liane Moriarty;en;Famous;4.3;10855379.0;10000000.0;4000000.0;La cara norte del corazón;Ja;Drama/Mystery
2016.0;Truly Madly Guilty;Liane Moriarty;en;Famous;4.5;2946.0;3000000.0;1200000.0;Penguin;Ja;Thriller
2013.0;The Husband's Secret;Liane Moriarty;en;Famous;4.0;711542.0;4000000.0;1500000.0;Flatiron Books;Ja;Thriller
2018.0;Nine Perfect Strangers;Liane Moriarty;en;Famous;3.6;466689.0;3000000.0;1200000.0;Berkley;Ja;Drama/Mystery
2021.0;Apples Never Fall;Liane Moriarty;en;Famous;3.8;425274.0;2500000.0;1000000.0;Flatiron Books;Ja;Thriller
2011.0;The Hypnotist's Love Story;Liane Moriarty;en;Famous;3.7;157659.0;1500000.0;600000.0;Flatiron Books;Ja;Romance/Thriller
2009.0;What Alice Forgot;Liane Moriarty;en;Famous;4.1;502074.0;3000000.0;1200000.0;Pan Macmillan;Ja;Fiction/Drama
2024.0;Here One Moment;Liane Moriarty;en;Famous;4.0;221125.0;;;Putnam;Ja;Thriller
2015.0;Soumission;Michel Houellebecq;fr;Famous;3.65;49793.0;;7500000.0;Crown Publishing Group;Nein;Politischer Roman
2017.0;L'Art de perdre;Alice Zeniter;fr;Intermediate;4.37;8452.0;;5450000.0;Flammarion;Nein;Historischer Roman
2023.0;Veiller sur elle;Baptiste Andrea;fr;Novice;4.29;8683.0;700000.0;10000000.0;LArt de perdre in Frankreich;Ja;Familiendrama
2021.0;Le pays des autres;Leïla Slimani;fr;Famous;3.8;16807.0;3000000.0;3000000.0;L'Iconoclaste;Nein;Historischer Roman
1997.0;Harry Potter and the Philosophers Stone;J,K, Rowling;en;Famous;4.5;11024224.0;120000000.0;1000000000.0;Gallimard;Ja;Fantasy
1998.0;Harry Potter and the Chamber of Secrets;J,K, Rowling;en;Famous;4.4;4300000.0;;1000000000.0;Bloomsbury/Scholastic;Ja;Fantasy
1999.0;Harry Potter and the Prisoner of Azkaban;J,K, Rowling;en;Famous;4.58;4658341.0;;1000000000.0;Bloomsbury/Scholastic;Ja;Fantasy
2000.0;Harry Potter and the Goblet of Fire;J,K, Rowling;en;Famous;4.6;3551966.0;;1000000000.0;Bloomsbury/Scholastic;Ja;Fantasy
2003.0;Harry Potter and the Order of the Phoenix;J,K, Rowling;en;Famous;4.5;3678358.0;;1000000000.0;Bloomsbury/Scholastic;Ja;Fantasy
2005.0;Harry Potter and the Half?Blood Prince;J,K, Rowling;en;Famous;4.6;3551966.0;;1000000000.0;Bloomsbury/Scholastic;Ja;Fantasy
2007.0;Harry Potter and the Deathly Hallows;J,K, Rowling;en;Famous;4.6;3997834.0;;1000000000.0;Bloomsbury/Scholastic;Ja;Fantasy
2012.0;Fifty Shades of Grey;E,?L, James;en;Famous;3.7;2803609.0;1387.22;1000000000.0;Bloomsbury/Scholastic;Ja;Erotikroman
2006.0;Twilight;Stephenie Meyer;en;Famous;3.66;7104886.0;;2960000000.0;Vintage Books;Ja;Fantasy/Romance
2003.0;The Da Vinci Code;Dan Brown;en;Famous;3.8;2470069.0;;8000000.0;Hachette;Ja;Thriller
2008.0;The Hunger Games;Suzanne Collins;en;Famous;4.35;9553978.0;;3300000000.0;Penguin;Ja;Young Adult
2009.0;The Lost Symbol;Dan Brown;en;Famous;3.8;638760.0;;300000000.0;Scholastic Corporation;Nein;Thriller
2009.0;The Help;Kathryn Stockett;en;Famous;4.5;2954711.0;;70000000.0;Penguin;Ja;Drama
2010.0;The Girl Who Kicked the Hornets Nest;Stieg Larsson;en;Famous;4.2;764536.0;;24000000.0;Penguin;Ja;Crime
2007.0;A Thousand Splendid Suns;Khaled Hosseini;sv;Famous;4.5;1674643.0;;10000000.0;Alfred A. Knopf;Nein;Historisch
2003.0;The Time Travelers Wife4;Audrey Niffenegger;en;Famous;4.0;1841165.0;;200000000.0;Riverhead Books;Ja;Romanze/Sci?Fi
2012.0;Gone Girl;Gillian Flynn;en;Famous;4.1;3347931.0;;70000000.0;Crown Publishing;Ja;Thriller
2004.0;The Power of Now20;Eckhart Tolle;en;Intermediate;4.2;352000.0;;2000000.0;Random House;Nein;Ratgeber/Spirituell
2006.0;Oh, the Places Youll Go!;Dr,Seuss;en;Intermediate;4.4;434032.0;;150000000.0;New World Library;Nein;Kinderbuch
2008.0;The Shack;William P, Young;en;Intermediate;3.9;681610.0;;220000000.0;Random House;Ja;Religion/Drama
2010.0;The Girl with the Dragon Tattoo;Stieg Larsson;sv;Famous;4.2;3370446.0;;300000000.0;Windblown Media;Ja;Krimi
2012.0;Er ist wieder da;Timur Vermes;de;Intermediate;3.4;40194.0;;20000000.0;Alfred A. Knopf;Ja;Politische Satire
2011.0;Der Fall Collini;Ferdinand von Schirach;de;Intermediate;4.1;15917.0;;6000000.0;Eichborn/Bastei;Ja;Juristische Literatur
2012.0;Tante Inge haut ab;Dora Heldt;de;Intermediate;3.5;540.0;;6000000.0;btb Verlag;Ja;Unterhaltung
2017.0;Tyll;Daniel Kehlmann;de;Intermediate;3.9;14497.0;;12000000.0;dtv;Ja;Historischer Roman
2020.0;Der Heimweg;Sebastian Fitzek;de;Intermediate;4.1;21212.0;;6500000.0;Rowohlt;Ja;Psychothriller
2016.0;Helix  Sie werden uns ersetzen;Marc Elsberg;de;Intermediate;3.8;3542.0;;2160000.0;Droemer Knaur;Ja;Thriller
